Região,UF,IBGE,Município,População*,Domicílios com a TRIA aplicada,Domicílios em risco de insegurança alimentar,% Domicílios em risco de insegurança alimentar,Pessoas em domicílios em risco de insegurança alimentar,Domicílios em risco de insegurança alimentar com pessoas com deficiência,% de domicílios em risco de insegurança alimentar com pessoas com deficiência,Domicílios em risco de insegurança alimentar com pessoas em situação de rua,% de domicílios em risco de insegurança alimentar com pessoas em situação de rua,Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo,% de domicílios com RF respondente autodeclarado pardo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco,% de domicílios com RF respondente autodeclarado branco,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo,% de domicílios com RF respondente autodeclarado amarelo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto,% de domicílios com RF respondente autodeclarado preto,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena,% de domicílios com RF respondente autodeclarado indígena,Competência
SUL,RS,431760.0,SANTO ANTONIO DA PATRULHA,44431.0,123.0,5.0,4.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431770.0,SANTO ANTONIO DAS MISSOES,10485.0,2676.0,23.0,0.9,70.0,2.0,8.7,0.0,0.0,0.0,0.0,11.0,47.8,12.0,60.0,8.0,40.0,6.0,30.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431755.0,SANTO ANTONIO DO PALMA,2134.0,458.0,6.0,1.3,21.0,2.0,33.3,0.0,0.0,0.0,0.0,4.0,66.7,3.0,60.0,2.0,40.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431775.0,SANTO ANTONIO DO PLANALTO,2138.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431780.0,SANTO AUGUSTO,14196.0,4578.0,13.0,0.3,42.0,2.0,15.4,0.0,0.0,0.0,0.0,8.0,61.5,7.0,58.3,5.0,41.7,2.0,16.7,10.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431790.0,SANTO CRISTO,15667.0,5615.0,10.0,0.2,30.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,40.0,6.0,60.0,0.0,0.0,9.0,90.0,1.0,10.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431795.0,SANTO EXPEDITO DO SUL,2395.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431800.0,SAO BORJA,61311.0,8861.0,276.0,3.1,882.0,59.0,21.4,2.0,0.7,6.0,2.2,130.0,47.1,184.0,74.5,63.0,25.5,27.0,10.9,215.0,87.0,0.0,0.0,5.0,2.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431805.0,SAO DOMINGOS DO SUL,2806.0,523.0,1.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431810.0,SAO FRANCISCO DE ASSIS,17934.0,22.0,1.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431820.0,SAO FRANCISCO DE PAULA,22388.0,5824.0,6.0,0.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.3,2.0,100.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431830.0,SAO GABRIEL,60090.0,14992.0,197.0,1.3,661.0,16.0,8.1,0.0,0.0,1.0,0.5,88.0,44.7,130.0,71.4,52.0,28.6,29.0,15.9,135.0,74.2,1.0,0.5,17.0,9.3,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431840.0,SAO JERONIMO,21412.0,1994.0,4.0,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,66.7,1.0,33.3,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431842.0,SAO JOAO DA URTIGA,4547.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431843.0,SAO JOAO DO POLESINE,2708.0,148.0,4.0,2.7,10.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,50.0,3.0,75.0,1.0,25.0,1.0,25.0,2.0,50.0,0.0,0.0,1.0,25.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431844.0,SAO JORGE,2976.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431845.0,SAO JOSE DAS MISSOES,2399.0,945.0,4.0,0.4,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431846.0,SAO JOSE DO HERVAL,1931.0,682.0,3.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431848.0,SAO JOSE DO HORTENCIO,4555.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431849.0,SAO JOSE DO INHACORA,2466.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431850.0,SAO JOSE DO NORTE,26248.0,1217.0,6.0,0.5,11.0,2.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,4.0,66.7,2.0,33.3,3.0,50.0,0.0,0.0,1.0,16.7,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431860.0,SAO JOSE DO OURO,6978.0,1147.0,13.0,1.1,37.0,3.0,23.1,0.0,0.0,0.0,0.0,4.0,30.8,7.0,58.3,5.0,41.7,3.0,25.0,7.0,58.3,0.0,0.0,1.0,8.3,1.0,8.3,nov/2023 a abr/2026
SUL,RS,431861.0,SAO JOSE DO SUL,2443.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431862.0,SAO JOSE DOS AUSENTES,4295.0,1068.0,43.0,4.0,128.0,5.0,11.6,0.0,0.0,0.0,0.0,18.0,41.9,18.0,43.9,23.0,56.1,10.0,24.4,25.0,61.0,1.0,2.4,5.0,12.2,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431870.0,SAO LEOPOLDO,225737.0,15139.0,31.0,0.2,109.0,7.0,22.6,0.0,0.0,0.0,0.0,16.0,51.6,11.0,64.7,6.0,35.3,1.0,5.9,13.0,76.5,1.0,5.9,2.0,11.8,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431880.0,SAO LOURENCO DO SUL,43278.0,3174.0,2.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431890.0,SAO LUIZ GONZAGA,35865.0,14878.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,100.0,0.0,0.0,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431900.0,SAO MARCOS,21549.0,685.0,6.0,0.9,19.0,4.0,66.7,0.0,0.0,0.0,0.0,4.0,66.7,5.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431910.0,SAO MARTINHO,5587.0,2129.0,3.0,0.1,10.0,1.0,33.3,0.0,0.0,0.0,0.0,1.0,33.3,2.0,66.7,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431912.0,SAO MARTINHO DA SERRA,2908.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431915.0,SAO MIGUEL DAS MISSOES,7193.0,2568.0,2.0,0.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431920.0,SAO NICOLAU,5243.0,484.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431930.0,SAO PAULO DAS MISSOES,5943.0,617.0,3.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431935.0,SAO PEDRO DA SERRA,3618.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431936.0,SAO PEDRO DAS MISSOES,1790.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431937.0,SAO PEDRO DO BUTIA,3142.0,1182.0,12.0,1.0,33.0,3.0,25.0,0.0,0.0,0.0,0.0,7.0,58.3,6.0,50.0,6.0,50.0,3.0,25.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431940.0,SAO PEDRO DO SUL,15863.0,57.0,2.0,3.5,9.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431950.0,SAO SEBASTIAO DO CAI,24898.0,2800.0,1.0,0.0,7.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431960.0,SAO SEPE,21551.0,69.0,4.0,5.8,26.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431970.0,SAO VALENTIM,3320.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431971.0,SAO VALENTIM DO SUL,2255.0,195.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431973.0,SAO VALERIO DO SUL,2593.0,389.0,7.0,1.8,19.0,1.0,14.3,0.0,0.0,0.0,0.0,2.0,28.6,2.0,33.3,4.0,66.7,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431975.0,SAO VENDELINO,2309.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431980.0,SAO VICENTE DO SUL,8257.0,30.0,2.0,6.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,431990.0,SAPIRANGA,77935.0,155.0,3.0,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432000.0,SAPUCAIA DO SUL,136572.0,34925.0,11.0,0.0,35.0,5.0,45.5,0.0,0.0,0.0,0.0,5.0,45.5,1.0,25.0,3.0,75.0,0.0,0.0,3.0,75.0,0.0,0.0,1.0,25.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432010.0,SARANDI,23374.0,2717.0,217.0,8.0,687.0,17.0,7.8,4.0,1.8,0.0,0.0,96.0,44.2,157.0,79.7,40.0,20.3,23.0,11.7,172.0,87.3,0.0,0.0,2.0,1.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432020.0,SEBERI,12325.0,3834.0,149.0,3.9,479.0,23.0,15.4,0.0,0.0,1.0,0.7,74.0,49.7,110.0,76.9,33.0,23.1,28.0,19.6,113.0,79.0,0.0,0.0,2.0,1.4,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432023.0,SEDE NOVA,2750.0,1076.0,8.0,0.7,19.0,1.0,12.5,0.0,0.0,0.0,0.0,5.0,62.5,6.0,75.0,2.0,25.0,3.0,37.5,5.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432026.0,SEGREDO,6098.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432030.0,SELBACH,5222.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432032.0,SENADOR SALGADO FILHO,2725.0,1113.0,3.0,0.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,3.0,100.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432035.0,SENTINELA DO SUL,5424.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432040.0,SERAFINA CORREA,17407.0,5464.0,28.0,0.5,120.0,6.0,21.4,0.0,0.0,0.0,0.0,22.0,78.6,15.0,68.2,7.0,31.8,5.0,22.7,14.0,63.6,0.0,0.0,3.0,13.6,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432045.0,SERIO,2089.0,71.0,1.0,1.4,5.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432050.0,SERTAO,5630.0,1968.0,19.0,1.0,53.0,4.0,21.1,0.0,0.0,2.0,10.5,9.0,47.4,5.0,27.8,13.0,72.2,4.0,22.2,10.0,55.6,0.0,0.0,4.0,22.2,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432055.0,SERTAO SANTANA,5989.0,468.0,5.0,1.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,60.0,2.0,40.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432057.0,SETE DE SETEMBRO,1881.0,698.0,4.0,0.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432060.0,SEVERIANO DE ALMEIDA,3463.0,502.0,13.0,2.6,39.0,4.0,30.8,0.0,0.0,0.0,0.0,8.0,61.5,2.0,15.4,11.0,84.6,1.0,7.7,11.0,84.6,0.0,0.0,1.0,7.7,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432065.0,SILVEIRA MARTINS,2056.0,629.0,5.0,0.8,12.0,2.0,40.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,25.0,3.0,75.0,3.0,75.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432067.0,SINIMBU,8685.0,1944.0,13.0,0.7,31.0,2.0,15.4,0.0,0.0,0.0,0.0,8.0,61.5,7.0,58.3,5.0,41.7,2.0,16.7,10.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432070.0,SOBRADINHO,14512.0,619.0,11.0,1.8,32.0,2.0,18.2,0.0,0.0,0.0,0.0,6.0,54.5,9.0,81.8,2.0,18.2,2.0,18.2,8.0,72.7,0.0,0.0,1.0,9.1,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432080.0,SOLEDADE,30939.0,81.0,4.0,4.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,3.0,75.0,1.0,25.0,1.0,25.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432085.0,TABAI,4569.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432090.0,TAPEJARA,25256.0,9087.0,26.0,0.3,74.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,57.7,8.0,57.1,6.0,42.9,2.0,14.3,12.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432100.0,TAPERA,10824.0,3628.0,4.0,0.1,15.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,33.3,2.0,66.7,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432110.0,TAPES,14920.0,2545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432120.0,TAQUARA,54353.0,13182.0,6.0,0.0,18.0,1.0,16.7,0.0,0.0,0.0,0.0,5.0,83.3,2.0,100.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432130.0,TAQUARI,25963.0,2012.0,37.0,1.8,97.0,9.0,24.3,0.0,0.0,0.0,0.0,15.0,40.5,19.0,59.4,13.0,40.6,1.0,3.1,30.0,93.8,0.0,0.0,1.0,3.1,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432132.0,TAQUARUCU DO SUL,3192.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432135.0,TAVARES,5319.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432140.0,TENENTE PORTELA,14820.0,1913.0,5.0,0.3,9.0,0.0,0.0,0.0,0.0,2.0,40.0,1.0,20.0,1.0,25.0,3.0,75.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432143.0,TERRA DE AREIA,10575.0,1272.0,107.0,8.4,375.0,23.0,21.5,0.0,0.0,1.0,0.9,73.0,68.2,71.0,78.0,20.0,22.0,2.0,2.2,81.0,89.0,0.0,0.0,8.0,8.8,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432145.0,TEUTONIA,34023.0,1444.0,50.0,3.5,163.0,10.0,20.0,0.0,0.0,0.0,0.0,24.0,48.0,34.0,79.1,9.0,20.9,3.0,7.0,35.0,81.4,0.0,0.0,5.0,11.6,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432146.0,TIO HUGO,3358.0,1499.0,7.0,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.4,5.0,83.3,1.0,16.7,1.0,16.7,5.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432147.0,TIRADENTES DO SUL,5188.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432149.0,TOROPI,2594.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432150.0,TORRES,43344.0,2023.0,71.0,3.5,241.0,2.0,2.8,1.0,1.4,0.0,0.0,39.0,54.9,53.0,82.8,11.0,17.2,2.0,3.1,60.0,93.8,0.0,0.0,2.0,3.1,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432160.0,TRAMANDAI,56430.0,9631.0,155.0,1.6,606.0,28.0,18.1,0.0,0.0,0.0,0.0,93.0,60.0,62.0,74.7,21.0,25.3,5.0,6.0,72.0,86.7,0.0,0.0,6.0,7.2,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432162.0,TRAVESSEIRO,2192.0,740.0,2.0,0.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432163.0,TRES ARROIOS,2636.0,276.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432166.0,TRES CACHOEIRAS,11224.0,2142.0,10.0,0.5,25.0,1.0,10.0,1.0,10.0,0.0,0.0,3.0,30.0,6.0,66.7,3.0,33.3,1.0,11.1,8.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432170.0,TRES COROAS,24428.0,4817.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432180.0,TRES DE MAIO,25466.0,11428.0,3.0,0.0,10.0,2.0,66.7,0.0,0.0,0.0,0.0,2.0,66.7,2.0,100.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432183.0,TRES FORQUILHAS,2813.0,791.0,1.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432185.0,TRES PALMEIRAS,4829.0,1215.0,6.0,0.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,3.0,60.0,2.0,40.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432190.0,TRES PASSOS,26304.0,7647.0,167.0,2.2,492.0,17.0,10.2,0.0,0.0,1.0,0.6,88.0,52.7,89.0,57.4,66.0,42.6,22.0,14.2,130.0,83.9,0.0,0.0,3.0,1.9,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432195.0,TRINDADE DO SUL,7785.0,1791.0,2.0,0.1,4.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432200.0,TRIUNFO,28435.0,3916.0,1.0,0.0,5.0,1.0,100.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a abr/2026
SUL,RS,432210.0,TUCUNDUVA,5646.0,1874.0,31.0,1.7,101.0,2.0,6.5,0.0,0.0,1.0,3.2,13.0,41.9,13.0,43.3,17.0,56.7,14.0,46.7,12.0,40.0,0.0,0.0,4.0,13.3,0.0,0.0,nov/2023 a abr/2026
