"Região","UF","IBGE","Município","População*","Domicílios com a TRIA aplicada","Domicílios em risco de insegurança alimentar","% Domicílios em risco de insegurança alimentar","Pessoas em domicílios em risco de insegurança alimentar","Domicílios em risco de insegurança alimentar com pessoas com deficiência","% de domicílios em risco de insegurança alimentar com pessoas com deficiência","Domicílios em risco de insegurança alimentar com pessoas em situação de rua","% de domicílios em risco de insegurança alimentar com pessoas em situação de rua","Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo","% de domicílios com RF respondente autodeclarado pardo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco","% de domicílios com RF respondente autodeclarado branco","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo","% de domicílios com RF respondente autodeclarado amarelo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto","% de domicílios com RF respondente autodeclarado preto","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena","% de domicílios com RF respondente autodeclarado indígena","Competência"
"SUDESTE","SP","353830","PIQUEROBI","3287","1514","1","0.1","5","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353850","PIQUETE","12516","563","9","1.6","23","1","11.1","0","0","0","0","4","44.4","5","71.4","2","28.6","5","71.4","2","28.6","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353860","PIRACAIA","26795","1570","56","3.6","185","14","25","0","0","0","0","28","50","46","83.6","9","16.4","8","14.5","43","78.2","2","3.6","2","3.6","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353870","PIRACICABA","440835","975","27","2.8","109","1","3.7","0","0","2","7.4","17","63","13","72.2","5","27.8","9","50","8","44.4","1","5.6","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353880","PIRAJU","30294","5816","20","0.3","63","6","30","0","0","0","0","5","25","11","68.8","5","31.2","4","25","10","62.5","0","0","2","12.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353890","PIRAJUI","22734","5804","137","2.4","389","20","14.6","0","0","0","0","54","39.4","95","69.9","41","30.1","37","27.2","76","55.9","2","1.5","21","15.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353900","PIRANGI","11085","3070","31","1","104","1","3.2","0","0","0","0","16","51.6","15","53.6","13","46.4","10","35.7","18","64.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353910","PIRAPORA DO BOM JESUS","18925","1559","41","2.6","134","5","12.2","0","0","0","0","29","70.7","23","71.9","9","28.1","17","53.1","7","21.9","4","12.5","4","12.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353920","PIRAPOZINHO","26097","9443","255","2.7","754","38","14.9","0","0","0","0","94","36.9","150","62.2","91","37.8","105","43.6","110","45.6","2","0.8","24","10","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353930","PIRASSUNUNGA","75594","211","3","1.4","9","0","0","0","0","0","0","2","66.7","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353940","PIRATININGA","15657","464","2","0.4","12","1","50","0","0","0","0","2","100","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353950","PITANGUEIRAS","34361","175","2","1.1","6","1","50","0","0","0","0","2","100","1","100","0","0","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353960","PLANALTO","4451","1208","6","0.5","27","0","0","0","0","0","0","4","66.7","2","66.7","1","33.3","2","66.7","0","0","0","0","1","33.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353970","PLATINA","3055","1012","43","4.2","128","5","11.6","0","0","0","0","18","41.9","30","76.9","9","23.1","15","38.5","23","59","1","2.6","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353980","POA","106355","157","4","2.5","18","0","0","0","0","0","0","3","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","353990","POLONI","5702","1697","23","1.4","75","2","8.7","0","0","0","0","14","60.9","17","77.3","5","22.7","9","40.9","12","54.5","0","0","1","4.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354000","POMPEIA","20520","8101","1","0","4","0","0","0","0","0","0","1","100","0","0","1","100","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354010","PONGAI","3440","550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354020","PONTAL","38286","3396","15","0.4","49","3","20","0","0","0","0","7","46.7","7","70","3","30","5","50","5","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354025","PONTALINDA","4198","639","44","6.9","135","1","2.3","0","0","0","0","14","31.8","19","46.3","22","53.7","22","53.7","15","36.6","1","2.4","3","7.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354030","PONTES GESTAL","2411","969","10","1","29","3","30","0","0","0","0","3","30","6","75","2","25","2","25","6","75","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354040","POPULINA","4182","790","7","0.9","17","0","0","0","0","0","0","2","28.6","3","42.9","4","57.1","1","14.3","5","71.4","1","14.3","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354050","PORANGABA","10850","3293","247","7.5","752","36","14.6","0","0","4","1.6","104","42.1","174","76","55","24","53","23.1","155","67.7","4","1.7","17","7.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354060","PORTO FELIZ","58605","5796","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354070","PORTO FERREIRA","53966","369","18","4.9","35","3","16.7","0","0","0","0","5","27.8","13","81.2","3","18.8","2","12.5","13","81.2","1","6.2","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354075","POTIM","20801","4568","54","1.2","198","6","11.1","0","0","0","0","32","59.3","37","78.7","10","21.3","11","23.4","30","63.8","0","0","6","12.8","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354080","POTIRENDABA","19097","5161","16","0.3","53","0","0","0","0","0","0","9","56.2","8","50","8","50","6","37.5","10","62.5","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354085","PRACINHA","2589","422","3","0.7","11","1","33.3","0","0","0","0","2","66.7","2","100","0","0","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354090","PRADOPOLIS","17299","904","2","0.2","13","1","50","0","0","0","0","2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354100","PRAIA GRANDE","368539","836","29","3.5","113","4","13.8","1","3.4","4","13.8","16","55.2","1","100","0","0","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354105","PRATANIA","5264","269","4","1.5","16","0","0","0","0","0","0","3","75","3","100","0","0","2","66.7","1","33.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354110","PRESIDENTE ALVES","3830","323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354120","PRESIDENTE BERNARDES","14803","3790","15","0.4","42","1","6.7","0","0","7","46.7","5","33.3","9","69.2","4","30.8","6","46.2","5","38.5","1","7.7","1","7.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354130","PRESIDENTE EPITACIO","40322","16419","39","0.2","93","6","15.4","0","0","0","0","15","38.5","13","43.3","17","56.7","12","40","17","56.7","0","0","1","3.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354140","PRESIDENTE PRUDENTE","234706","15160","103","0.7","346","13","12.6","0","0","2","1.9","49","47.6","58","64.4","32","35.6","43","47.8","32","35.6","2","2.2","13","14.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354150","PRESIDENTE VENCESLAU","35810","2141","16","0.7","40","2","12.5","0","0","0","0","5","31.2","7","50","7","50","9","64.3","4","28.6","0","0","1","7.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354160","PROMISSAO","35973","5410","30","0.6","92","3","10","2","6.7","0","0","14","46.7","22","73.3","8","26.7","4","13.3","22","73.3","0","0","4","13.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354165","QUADRA","3477","132","3","2.3","9","1","33.3","0","0","0","0","2","66.7","1","50","1","50","1","50","0","0","1","50","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354170","QUATA","13412","4629","109","2.4","375","8","7.3","0","0","1","0.9","56","51.4","72","68.6","33","31.4","50","47.6","39","37.1","1","1","15","14.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354180","QUEIROZ","3366","24","1","4.2","5","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354190","QUELUZ","9074","1643","58","3.5","187","8","13.8","1","1.7","1","1.7","27","46.6","46","83.6","9","16.4","19","34.5","26","47.3","0","0","10","18.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354200","QUINTANA","7260","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354210","RAFARD","9145","722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354220","RANCHARIA","29387","9263","127","1.4","387","32","25.2","1","0.8","0","0","51","40.2","80","64.5","44","35.5","50","40.3","58","46.8","1","0.8","15","12.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354230","REDENCAO DA SERRA","4637","1104","52","4.7","173","15","28.8","0","0","0","0","21","40.4","37","74","13","26","10","20","39","78","0","0","1","2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354240","REGENTE FEIJO","20620","8012","28","0.3","77","5","17.9","0","0","3","10.7","10","35.7","11","42.3","15","57.7","11","42.3","12","46.2","1","3.8","2","7.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354250","REGINOPOLIS","7820","2275","9","0.4","18","0","0","0","0","0","0","4","44.4","4","50","4","50","2","25","6","75","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354260","REGISTRO","61927","12126","444","3.7","1478","65","14.6","9","2","4","0.9","237","53.4","298","73","110","27","200","49","170","41.7","5","1.2","33","8.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354270","RESTINGA","6486","2166","152","7","536","28","18.4","1","0.7","3","2","81","53.3","94","66.2","48","33.8","64","45.1","66","46.5","0","0","12","8.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354280","RIBEIRA","3158","1207","21","1.7","60","4","19","0","0","16","76.2","11","52.4","11","55","9","45","19","95","1","5","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354290","RIBEIRAO BONITO","11040","68","4","5.9","19","0","0","0","0","0","0","3","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354300","RIBEIRAO BRANCO","18942","3791","28","0.7","90","2","7.1","0","0","1","3.6","14","50","14","63.6","8","36.4","7","31.8","12","54.5","1","4.5","2","9.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354310","RIBEIRAO CORRENTE","4717","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354320","RIBEIRAO DO SUL","4776","2878","25","0.9","103","4","16","0","0","0","0","18","72","6","42.9","8","57.1","4","28.6","7","50","0","0","3","21.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354323","RIBEIRAO DOS INDIOS","2040","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354325","RIBEIRAO GRANDE","7571","3226","10","0.3","42","0","0","0","0","0","0","3","30","3","42.9","4","57.1","1","14.3","6","85.7","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354330","RIBEIRAO PIRES","118954","1605","24","1.5","87","6","25","1","4.2","0","0","10","41.7","16","84.2","3","15.8","10","52.6","8","42.1","0","0","1","5.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354340","RIBEIRAO PRETO","731639","81637","4101","5","14557","542","13.2","33","0.8","3","0.1","2036","49.6","2595","76.6","794","23.4","1248","36.8","1697","50.1","10","0.3","435","12.8","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354360","RIFAINA","4179","15","1","6.7","6","0","0","0","0","0","0","1","100","1","50","1","50","0","0","2","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354370","RINCAO","9101","2037","20","1","38","3","15","1","5","0","0","3","15","8","42.1","11","57.9","11","57.9","7","36.8","0","0","1","5.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354380","RINOPOLIS","9334","3173","1","0","3","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354390","RIO CLARO","210323","31053","17","0.1","71","1","5.9","0","0","2","11.8","10","58.8","6","60","4","40","3","30","7","70","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354400","RIO DAS PEDRAS","32329","162","1","0.6","6","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354410","RIO GRANDE DA SERRA","45324","5549","204","3.7","543","46","22.5","0","0","0","0","88","43.1","135","69.9","58","30.1","104","53.9","58","30.1","0","0","32","16.6","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354420","RIOLANDIA","10444","2534","84","3.3","269","15","17.9","0","0","0","0","39","46.4","61","79.2","16","20.8","36","46.8","31","40.3","1","1.3","9","11.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354350","RIVERSUL","5628","2028","17","0.8","48","1","5.9","0","0","0","0","7","41.2","9","69.2","4","30.8","5","38.5","8","61.5","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354425","ROSANA","17434","3630","73","2","251","9","12.3","0","0","0","0","40","54.8","45","72.6","17","27.4","34","54.8","21","33.9","0","0","6","9.7","1","1.6","nov/2023 a abr/2026"
"SUDESTE","SP","354430","ROSEIRA","11137","3295","28","0.8","92","6","21.4","0","0","5","17.9","12","42.9","24","88.9","3","11.1","9","33.3","16","59.3","0","0","2","7.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354440","RUBIACEA","2740","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354450","RUBINEIA","3998","1257","2","0.2","3","0","0","0","0","0","0","0","0","0","0","2","100","0","0","2","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354460","SABINO","5182","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354470","SAGRES","2522","835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354480","SALES","6645","1759","24","1.4","76","4","16.7","0","0","0","0","11","45.8","12","54.5","10","45.5","5","22.7","17","77.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354490","SALES OLIVEIRA","11683","2704","17","0.6","42","1","5.9","0","0","0","0","7","41.2","11","68.8","5","31.2","6","37.5","9","56.2","0","0","1","6.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354500","SALESOPOLIS","15381","2883","66","2.3","190","20","30.3","4","6.1","0","0","31","47","41","62.1","25","37.9","26","39.4","35","53","1","1.5","4","6.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354510","SALMOURAO","4883","1180","39","3.3","101","2","5.1","0","0","0","0","15","38.5","16","41","23","59","18","46.2","17","43.6","2","5.1","2","5.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354515","SALTINHO","8407","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354520","SALTO","141111","6108","79","1.3","279","21","26.6","0","0","0","0","43","54.4","47","75.8","15","24.2","25","40.3","33","53.2","0","0","4","6.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354530","SALTO DE PIRAPORA","45262","5615","30","0.5","140","5","16.7","0","0","0","0","17","56.7","18","75","6","25","9","37.5","15","62.5","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354540","SALTO GRANDE","9221","2728","15","0.5","43","1","6.7","1","6.7","0","0","6","40","12","85.7","2","14.3","2","14.3","10","71.4","0","0","2","14.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354550","SANDOVALINA","3697","1363","6","0.4","16","0","0","0","0","0","0","3","50","4","66.7","2","33.3","4","66.7","2","33.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354560","SANTA ADELIA","14193","48","3","6.2","7","0","0","1","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354570","SANTA ALBERTINA","6566","1661","10","0.6","21","3","30","0","0","0","0","3","30","3","33.3","6","66.7","2","22.2","7","77.8","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354580","SANTA BARBARA D'OESTE","189456","62","2","3.2","9","0","0","0","0","0","0","2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354600","SANTA BRANCA","14219","2661","70","2.6","209","5","7.1","0","0","0","0","35","50","39","66.1","20","33.9","14","23.7","38","64.4","1","1.7","6","10.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354610","SANTA CLARA D'OESTE","2694","363","1","0.3","2","0","0","0","0","0","0","0","0","0","0","1","100","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354620","SANTA CRUZ DA CONCEICAO","4375","683","1","0.1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354625","SANTA CRUZ DA ESPERANCA","2168","730","5","0.7","13","0","0","0","0","0","0","3","60","1","20","4","80","3","60","2","40","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354630","SANTA CRUZ DAS PALMEIRAS","29489","124","2","1.6","7","0","0","0","0","0","0","2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354640","SANTA CRUZ DO RIO PARDO","47759","9460","206","2.2","655","20","9.7","0","0","1","0.5","85","41.3","129","65.8","67","34.2","55","28.1","128","65.3","1","0.5","12","6.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354650","SANTA ERNESTINA","6274","1367","2","0.1","10","1","50","0","0","0","0","2","100","0","0","1","100","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354660","SANTA FE DO SUL","36288","5718","89","1.6","250","0","0","0","0","0","0","37","41.6","33","47.1","37","52.9","18","25.7","49","70","1","1.4","2","2.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354670","SANTA GERTRUDES","23192","824","4","0.5","17","2","50","0","0","0","0","2","50","2","100","0","0","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354680","SANTA ISABEL","54691","1801","6","0.3","12","1","16.7","0","0","0","0","2","33.3","1","25","3","75","1","25","2","50","0","0","1","25","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354690","SANTA LUCIA","7144","251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354700","SANTA MARIA DA SERRA","5308","107","1","0.9","5","0","0","0","0","0","0","1","100","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354710","SANTA MERCEDES","3017","1308","1","0.1","1","0","0","0","0","0","0","0","0","0","0","1","100","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354740","SANTA RITA D'OESTE","2796","747","1","0.1","4","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354750","SANTA RITA DO PASSA QUATRO","24996","96","4","4.2","19","1","25","0","0","1","25","3","75","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354760","SANTA ROSA DE VITERBO","23710","2061","4","0.2","9","1","25","0","0","0","0","0","0","0","0","3","100","1","33.3","1","33.3","0","0","1","33.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354765","SANTA SALETE","1692","606","2","0.3","3","0","0","0","0","0","0","0","0","2","100","0","0","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354720","SANTANA DA PONTE PENSA","1699","643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354730","SANTANA DE PARNAIBA","163787","13565","88","0.6","348","12","13.6","0","0","0","0","65","73.9","56","94.9","3","5.1","35","59.3","15","25.4","0","0","9","15.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354770","SANTO ANASTACIO","17960","2237","15","0.7","64","5","33.3","0","0","0","0","10","66.7","7","63.6","4","36.4","4","36.4","7","63.6","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354780","SANTO ANDRE","782048","3042","102","3.4","461","14","13.7","1","1","6","5.9","80","78.4","37","90.2","4","9.8","21","51.2","17","41.5","1","2.4","2","4.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354790","SANTO ANTONIO DA ALEGRIA","6933","499","2","0.4","6","0","0","0","0","0","0","1","50","1","100","0","0","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354800","SANTO ANTONIO DE POSSE","23867","110","7","6.4","35","3","42.9","0","0","0","0","5","71.4","1","100","0","0","0","0","0","0","1","100","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354805","SANTO ANTONIO DO ARACANGUA","8593","2466","9","0.4","32","2","22.2","0","0","0","0","4","44.4","6","66.7","3","33.3","4","44.4","3","33.3","1","11.1","1","11.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354810","SANTO ANTONIO DO JARDIM","6243","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354820","SANTO ANTONIO DO PINHAL","7314","2961","23","0.8","72","2","8.7","0","0","0","0","9","39.1","11","52.4","10","47.6","2","9.5","18","85.7","0","0","1","4.8","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354830","SANTO EXPEDITO","3069","1354","2","0.1","2","0","0","0","0","0","0","0","0","1","50","1","50","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354840","SANTOPOLIS DO AGUAPEI","3921","1259","1","0.1","1","0","0","0","0","0","0","0","0","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354850","SANTOS","429547","6469","104","1.6","286","10","9.6","2","1.9","1","1","44","42.3","70","72.2","27","27.8","24","24.7","56","57.7","1","1","16","16.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354860","SAO BENTO DO SAPUCAI","11989","2232","55","2.5","159","5","9.1","0","0","1","1.8","19","34.5","18","40","27","60","4","8.9","39","86.7","1","2.2","1","2.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354870","SAO BERNARDO DO CAMPO","841154","81324","1063","1.3","3946","125","11.8","10","0.9","7","0.7","546","51.4","628","75.9","199","24.1","375","45.3","381","46.1","4","0.5","67","8.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354880","SAO CAETANO DO SUL","172693","1086","10","0.9","35","2","20","0","0","0","0","5","50","4","66.7","2","33.3","3","50","2","33.3","1","16.7","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354890","SAO CARLOS","266427","23664","536","2.3","1231","80","14.9","9","1.7","13","2.4","158","29.5","375","74.9","126","25.1","158","31.5","266","53.1","15","3","48","9.6","14","2.8","nov/2023 a abr/2026"
"SUDESTE","SP","354900","SAO FRANCISCO","2623","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354910","SAO JOAO DA BOA VISTA","96080","18399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354920","SAO JOAO DAS DUAS PONTES","2623","500","25","5","70","5","20","0","0","0","0","11","44","17","73.9","6","26.1","15","65.2","7","30.4","0","0","1","4.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354925","SAO JOAO DE IRACEMA","1882","671","11","1.6","41","1","9.1","0","0","0","0","6","54.5","8","72.7","3","27.3","8","72.7","3","27.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354930","SAO JOAO DO PAU D'ALHO","2293","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354940","SAO JOAQUIM DA BARRA","49885","115","6","5.2","21","1","16.7","0","0","0","0","1","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354950","SAO JOSE DA BELA VISTA","7664","2220","7","0.3","31","0","0","0","0","0","0","5","71.4","4","100","0","0","2","50","2","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354960","SAO JOSE DO BARREIRO","3888","421","2","0.5","12","1","50","0","0","0","0","1","50","1","50","1","50","1","50","0","0","0","0","1","50","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354970","SAO JOSE DO RIO PARDO","53427","4601","24","0.5","71","7","29.2","0","0","0","0","7","29.2","12","50","12","50","8","33.3","10","41.7","2","8.3","4","16.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354980","SAO JOSE DO RIO PRETO","504166","37590","2639","7","5600","275","10.4","1270","48.1","43","1.6","653","24.7","1168","47.1","1311","52.9","1068","43.1","1109","44.7","11","0.4","292","11.8","0","0","nov/2023 a abr/2026"
